Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftForeArm_position_x,LeftForeArm_position_y,LeftForeArm_position_z,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightForeArm_position_x,RightForeArm_position_y,RightForeArm_position_z,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
3830,-0.2070333,0.9095222,-0.04319024,-2.021972,1.649265,-14.32788,-0.2938128,0.6850713,-0.01651871,8.610439,-2.467221,1.688412,-0.24988,0.3043656,-0.04229804,-27.28239,-0.003879548,0,-0.230418,0.0277248,-0.07799178,18.57,-8.824482,-10.51154,-0.114643,0.7043356,0.08817166,28.59354,9.747438,1.161296,-0.08291423,0.3358689,0.2087451,-22.64917,0.06175174,-0.3090104,-0.05624972,0.05159056,0.2758668,-16.52704,-5.496881,-23.89051,-0.218242,1.213879,-0.07386594,8.36999,2.823778,-14.37361,-0.306453,1.329506,-0.1658535,-12.87512,2.040369,16.26445,-0.4188201,1.198325,-0.1549429,-12.31035,14.40206,7.883452,-0.4711161,0.9548727,-0.1665094,13.34516,-3.993038,-3.400761,-0.5339129,0.7413143,-0.1662617,-23.50398,-21.2813,-7.454431,-0.236069,1.519458,-0.107746,-3.504869,-1.877517,17.67071,-0.1250757,1.350283,-0.1214113,20.16146,3.55691,-11.79315,0.03415723,1.323352,0.01229482,34.23167,44.48384,36.56137,0.09387185,1.398011,0.1099896,117.0181,2.434969,46.46333,0.0232515,1.604587,0.1504486,3.583755,-27.59729,0.6158028
3840,-0.2064981,0.9097213,-0.04168782,-2.089378,1.620879,-14.62397,-0.2934769,0.6852928,-0.0160627,8.493546,-2.487644,1.517364,-0.2496853,0.3043827,-0.0424233,-27.08081,-0.003818076,0,-0.2303626,0.02769434,-0.07796869,18.5257,-8.864192,-10.61956,-0.1147294,0.7040758,0.08927365,28.3095,9.684765,0.4410186,-0.08328429,0.3348261,0.2096016,-21.99408,0.06277627,-0.324455,-0.05706351,0.05088955,0.2782449,-16.84953,-6.005697,-23.4681,-0.2174764,1.214127,-0.07194742,8.288848,2.775085,-14.74424,-0.3049603,1.330022,-0.1642983,-12.80495,2.11533,16.32957,-0.417617,1.198881,-0.1540243,-12.03278,14.407,8.02386,-0.4696818,0.955382,-0.1650464,13.33237,-4.302534,-3.376553,-0.5324737,0.7418868,-0.1641886,-23.30918,-21.90615,-7.489071,-0.235376,1.519661,-0.1060158,-3.156969,-1.601604,17.95172,-0.1238195,1.350196,-0.1187149,20.2709,3.71451,-11.48983,0.03417148,1.322896,0.01632052,34.63177,43.56685,37.16119,0.09248541,1.396693,0.1112093,118.7274,2.290395,46.52511,0.02071229,1.603754,0.1466586,2.035382,-28.09833,0.1845175
3860,-0.2058875,0.9099132,-0.04005365,-2.060516,1.630359,-15.01822,-0.2930924,0.6855004,-0.01554504,8.28861,-2.454005,1.24364,-0.2494756,0.3043952,-0.04251908,-26.8869,-0.003742944,0,-0.230306,0.02766919,-0.07794776,18.48951,-8.91406,-10.73805,-0.1147664,0.7039837,0.09073622,27.94922,9.652956,0,-0.0836052,0.3340361,0.2105372,-21.5021,0.05041363,-0.2668786,-0.05789842,0.05024266,0.2799418,-17.25655,-6.389382,-23.3136,-0.2166782,1.214353,-0.07003228,8.201715,2.72597,-15.13737,-0.3034007,1.330523,-0.1627602,-12.72824,2.174889,16.39648,-0.4163149,1.199387,-0.1531755,-11.74927,14.3964,8.171673,-0.4681041,0.9558279,-0.163714,13.29185,-4.595474,-3.386106,-0.5311942,0.7424847,-0.1620651,-22.76783,-22.71862,-7.510788,-0.2346543,1.519816,-0.1044416,-2.695007,-1.279998,18.21946,-0.1225343,1.350159,-0.1159433,20.39137,3.876631,-11.23118,0.03416657,1.322445,0.02043701,35.01202,42.64285,37.7584,0.09108609,1.395206,0.1125553,120.4519,2.109927,46.61664,0.02451032,1.603917,0.1362812,8.916873,-32.57945,4.651727
3870,-0.2041403,0.9105208,-0.03798396,-1.830238,1.79942,-15.9307,-0.2918698,0.6859956,-0.01536933,7.887747,-2.187655,0.5570779,-0.2489132,0.3045112,-0.04292048,-26.57771,-0.00360634,0,-0.2301947,0.02762574,-0.07793151,18.34415,-8.967649,-10.98957,-0.1147533,0.7046079,0.09344772,27.36608,9.413387,-0.4937682,-0.08481424,0.3338419,0.2122446,-21.1097,0.04783181,-0.2571706,-0.05924264,0.04928899,0.280465,-19.18401,-6.258639,-21.67146,-0.2147834,1.215001,-0.06764081,8.015647,2.625757,-16.00029,-0.299915,1.331742,-0.1611776,-12.58519,2.233233,16.54538,-0.4130843,1.200451,-0.1527723,-11.03003,14.19061,8.554703,-0.4641131,0.9566513,-0.1620727,13.0623,-4.953765,-3.505875,-0.5266323,0.7432554,-0.1599523,-22.7768,-23.41836,-7.527542,-0.2328423,1.520352,-0.1024714,-1.898058,-0.7161248,18.94684,-0.1196232,1.350436,-0.1115932,20.65818,4.140037,-10.80445,0.03430167,1.321636,0.02755878,35.69765,40.8011,38.91724,0.08842555,1.391843,0.1142673,123.9428,1.673916,46.88709,0.02170314,1.600869,0.1264971,8.618875,-34.74663,5.653502
3890,-0.2028791,0.9110278,-0.03684526,-1.817146,1.816625,-16.38551,-0.2909361,0.6865045,-0.01547132,7.706629,-2.118916,0.2211734,-0.2484429,0.3046646,-0.0434019,-26.27901,-0.003442415,0,-0.2301317,0.02759546,-0.07792445,18.18289,-8.969234,-11.1344,-0.114559,0.7050892,0.09523515,27.33534,9.380575,-0.6691033,-0.08536923,0.3342814,0.213384,-21.33474,0.04751763,-0.2525642,-0.05903059,0.04880393,0.2792191,-20.64389,-5.677315,-20.15415,-0.2135136,1.215474,-0.06683855,8.106003,2.617875,-16.56536,-0.2979028,1.332413,-0.1612263,-12.62973,2.309642,16.81619,-0.4112392,1.201046,-0.1536174,-10.88034,14.24946,8.525893,-0.4624274,0.9572615,-0.1626896,13.04397,-4.933234,-3.465093,-0.525774,0.7441241,-0.1601919,-22.23878,-23.82876,-7.441337,-0.2317516,1.520693,-0.1025559,-1.679929,-0.5702388,19.45206,-0.1179418,1.350896,-0.1099486,20.73702,4.085225,-10.73201,0.03405376,1.321034,0.03091189,36.06698,39.36921,39.47242,0.08625582,1.38914,0.1153802,125.7649,0.9842576,46.97632,0.02262278,1.597944,0.118214,13.68711,-37.19162,9.544375
3900,-0.2012498,0.9117355,-0.03525446,-1.899501,1.817609,-16.80041,-0.2896419,0.687206,-0.0154579,7.518152,-2.050723,-0.07401875,-0.2477518,0.3048599,-0.04408105,-25.83188,-0.003258,0,-0.2300447,0.02754605,-0.07794701,17.96996,-8.977847,-11.29158,-0.114015,0.7056459,0.09736346,27.40356,9.346752,-0.9831765,-0.08554353,0.3348114,0.2145908,-21.65363,0.0493208,-0.2594432,-0.05920714,0.04885709,0.2785848,-21.07365,-5.706063,-19.99076,-0.2116841,1.216241,-0.06470494,7.99824,2.566252,-17.04809,-0.2952327,1.333514,-0.1595077,-12.58798,2.344777,16.90866,-0.4086863,1.202089,-0.1527389,-10.59461,14.16508,8.606551,-0.4599358,0.958297,-0.1616596,13.01586,-4.899636,-3.439117,-0.5237121,0.7452961,-0.159127,-22.00961,-24.01806,-7.378525,-0.2298315,1.521424,-0.1005015,-1.299955,-0.3715213,19.87521,-0.1154926,1.351478,-0.1066353,20.91525,4.136247,-10.49561,0.03488025,1.320821,0.0357318,36.35604,38.47626,39.98296,0.08565764,1.387318,0.1176986,127.5046,0.7250724,47.2181,0.02346368,1.595537,0.1132568,16.4297,-38.61152,12.03036
3910,-0.1999165,0.9126161,-0.03396279,-1.982187,1.824938,-17.23871,-0.2885229,0.6880782,-0.01588656,7.288496,-2.002864,-0.373777,-0.2470533,0.305121,-0.04512662,-25.26687,-0.003053094,0,-0.2299279,0.027493,-0.07800978,17.71673,-8.919162,-11.46602,-0.1136531,0.7063773,0.09914812,27.45745,9.383219,-1.03722,-0.08573896,0.3355278,0.215612,-21.91693,0.05259246,-0.272681,-0.059228,0.0490936,0.2778714,-21.54775,-5.396546,-19.90452,-0.2101703,1.217183,-0.06282738,7.879082,2.518038,-17.54244,-0.2928717,1.33479,-0.1580318,-12.55594,2.390792,16.98964,-0.4064025,1.203322,-0.1521394,-10.3161,14.06142,8.656295,-0.4576414,0.9595074,-0.1609931,12.9796,-4.854687,-3.42005,-0.5218511,0.7466384,-0.1584198,-21.6769,-24.20064,-7.392368,-0.2284347,1.522338,-0.09855962,-1.020675,-0.0682814,20.33754,-0.1133118,1.35224,-0.1034863,21.11655,4.131663,-10.24624,0.03534926,1.320651,0.04042345,36.64605,37.57327,40.48608,0.08566344,1.385611,0.1173519,130.131,1.497512,47.13359,0.02786285,1.592837,0.09966724,21.1092,-40.15809,16.43688
3920,-0.1974699,0.9134538,-0.03138087,-2.138722,1.849301,-18.16623,-0.2866444,0.6888939,-0.01606403,7.081776,-1.919597,-0.9817823,-0.2459637,0.305298,-0.04621186,-24.68145,-0.00288234,0,-0.2295839,0.0273819,-0.07822496,17.4737,-8.909873,-11.8015,-0.1131711,0.7067915,0.102408,27.45063,9.480501,-0.7758168,-0.0865746,0.3356805,0.217285,-22.23826,0.06195665,-0.315899,-0.05930471,0.04865694,0.2774146,-21.27742,-4.26923,-19.34794,-0.2074991,1.218138,-0.05902344,7.623879,2.455494,-18.57763,-0.2886264,1.336075,-0.1551054,-12.50394,2.278292,16.96496,-0.4020937,1.204177,-0.1509692,-9.778511,13.82523,8.622062,-0.4531407,0.9602799,-0.1598902,12.89313,-4.721034,-3.398803,-0.5174565,0.7474473,-0.1580978,-21.77394,-24.22432,-7.370863,-0.2255685,1.523245,-0.09465078,-0.2639296,0.203567,21.09381,-0.1098541,1.353045,-0.09725272,21.12847,4.018187,-9.886802,0.03568117,1.319215,0.0491407,37.19522,35.69836,41.47902,0.08322582,1.380343,0.1220113,133.3282,0.7082633,47.84792,0.02453114,1.586439,0.09702602,19.57434,-41.42556,16.77052
3930,-0.1960753,0.9134105,-0.02983612,-2.165008,1.915547,-18.67191,-0.285664,0.6887759,-0.01551998,7.091576,-1.801271,-1.325889,-0.2455299,0.3051832,-0.04604003,-24.71108,-0.003018944,0,-0.2293896,0.02732193,-0.07832973,17.50268,-9.008364,-11.93912,-0.1127644,0.7064997,0.1040077,27.29842,9.478301,-0.2940859,-0.08709219,0.3350037,0.2177695,-22.26082,0.06327488,-0.3220336,-0.06000052,0.04798263,0.2777176,-20.35802,-4.129205,-19.03038,-0.206113,1.218142,-0.0569462,7.494597,2.434177,-19.1164,-0.2864192,1.336107,-0.1535149,-12.47014,2.221642,16.86418,-0.3996839,1.203987,-0.1502301,-9.511055,13.61744,8.548555,-0.4503506,0.9599868,-0.159085,12.85041,-4.601355,-3.619581,-0.5147581,0.7471753,-0.1573782,-21.65112,-24.25924,-7.345932,-0.224116,1.523222,-0.09250522,0.1083524,0.3337913,21.47075,-0.1077947,1.352832,-0.09375872,21.36394,3.984234,-9.57173,0.03583243,1.317937,0.05421395,37.42803,34.79144,41.95153,0.08197087,1.377103,0.1254403,134.7802,0.233811,48.30133,0.02447042,1.581857,0.09502673,22.59617,-42.06817,19.41475
3950,-0.1943181,0.9134907,-0.02821864,-2.230463,1.938934,-19.18266,-0.2843847,0.6888402,-0.01509971,7.083216,-1.709002,-1.655285,-0.2449348,0.3051353,-0.04606247,-24.63856,-0.003025774,0,-0.2291805,0.02725768,-0.07843084,17.46863,-9.087205,-12.11863,-0.1120954,0.7061619,0.1054711,27.11499,9.482571,0.1266688,-0.08751783,0.3341262,0.2179692,-22.1818,0.06339782,-0.324455,-0.06098305,0.04719436,0.2780216,-19.42832,-4.370222,-18.53839,-0.204357,1.218272,-0.05473635,7.367029,2.429744,-19.67642,-0.2838472,1.336198,-0.1518234,-12.44982,2.184984,16.73161,-0.3969591,1.203889,-0.1494911,-9.276842,13.46975,8.41036,-0.4471925,0.9597802,-0.158488,12.78506,-4.570333,-3.63981,-0.5114099,0.7468975,-0.1569912,-21.44044,-24.29612,-7.348762,-0.2223681,1.523316,-0.09025072,0.4941643,0.4638996,21.86274,-0.1053276,1.352691,-0.09006084,21.64483,3.945431,-9.192293,0.0363172,1.316808,0.05955254,37.61266,33.96594,42.41283,0.08106923,1.374116,0.1294249,136.0866,-0.2569176,48.86715,0.0270018,1.575869,0.0904684,31.24848,-42.00542,25.71094
3960,-0.1921055,0.9136727,-0.02652134,-2.283534,1.9729,-19.71082,-0.2827156,0.6890024,-0.01468925,7.054105,-1.573648,-2.011589,-0.2441566,0.3051237,-0.04614703,-24.52142,-0.003005283,0,-0.2289845,0.02720416,-0.07851693,17.42328,-9.167883,-12.27625,-0.1110052,0.7059131,0.1069446,26.90175,9.476622,0.6977351,-0.0876582,0.3332888,0.218108,-22.07531,0.06426525,-0.3304307,-0.06186561,0.04639339,0.2781429,-18.61147,-4.52205,-18.11502,-0.2021682,1.218502,-0.052454,7.236086,2.427285,-20.24551,-0.2808439,1.336381,-0.1500591,-12.44335,2.147685,16.58999,-0.3938721,1.2039,-0.1487207,-9.049717,13.37184,8.262836,-0.4438378,0.9597253,-0.1579507,12.72729,-4.551611,-3.683605,-0.5078791,0.7467726,-0.1567993,-21.35092,-24.25324,-7.357088,-0.2202104,1.523497,-0.08795816,0.9048218,0.623207,22.27085,-0.1024056,1.352644,-0.08622252,21.94509,3.874281,-8.804441,0.03724699,1.315788,0.0650197,37.73779,33.27121,42.83726,0.08067535,1.371412,0.1338591,137.2133,-0.7268073,49.52444,0.02807085,1.571153,0.09028157,35.42039,-41.92616,28.86407
3970,-0.1891563,0.9148451,-0.02076477,-2.368273,2.070832,-20.80522,-0.2801451,0.6901567,-0.01312216,6.426906,-1.295639,-2.787339,-0.242494,0.3053549,-0.04713397,-23.51027,-0.002691095,0,-0.2285384,0.02710855,-0.07864696,17.13427,-9.168122,-12.64119,-0.1098511,0.7060436,0.111487,26.16475,9.528872,2.190441,-0.08809347,0.3318105,0.2186786,-21.72665,0.07437393,-0.3886621,-0.06316717,0.04481018,0.2777587,-17.01194,-4.175363,-17.72018,-0.1990325,1.219709,-0.04635621,7.192139,2.346559,-21.38726,-0.2759296,1.337706,-0.1453089,-12.43922,2.056857,16.63839,-0.3887568,1.204907,-0.1461156,-8.887543,13.23502,7.893971,-0.4382253,0.9606371,-0.1559624,12.67574,-4.506921,-3.808275,-0.5020353,0.7475964,-0.1556004,-21.25924,-24.2031,-7.379802,-0.2169176,1.524519,-0.08281409,1.544717,1.028674,23.11241,-0.09778062,1.35364,-0.07727032,22.55826,3.499639,-8.4422,0.03798091,1.314929,0.07709986,37.63753,32.44951,43.38989,0.0791706,1.368131,0.1451254,138.6559,-1.491174,50.83356,0.03122629,1.562889,0.09365735,46.01352,-40.94322,36.1511
3980,-0.1891244,0.9157923,-0.01620194,-2.407047,2.139263,-21.3446,-0.2797437,0.6911263,-0.0116697,5.739995,-1.166938,-3.175087,-0.2417667,0.3055758,-0.04805535,-22.52314,-0.002315434,0,-0.2283344,0.0270651,-0.07867806,16.92287,-9.071065,-12.81921,-0.1102017,0.7063637,0.1148664,25.60441,9.673993,3.521422,-0.08850519,0.3311058,0.2192569,-21.49593,0.07705136,-0.4068635,-0.06386177,0.0439961,0.2773268,-16.12476,-3.846346,-18.02559,-0.1988629,1.220686,-0.04150173,7.132977,2.272759,-22.22188,-0.2747912,1.338774,-0.1413803,-12.694,1.94743,16.64735,-0.3875541,1.205784,-0.1434102,-8.780871,13.1766,7.426888,-0.4368144,0.9615024,-0.1537482,12.68013,-4.562553,-3.876867,-0.5003797,0.7483616,-0.1537144,-21.1664,-24.0986,-7.357941,-0.2166227,1.525419,-0.07829661,1.848539,1.315317,23.8346,-0.09699732,1.354551,-0.07058057,22.65504,3.32232,-8.298673,0.0366385,1.314943,0.08546261,37.42416,32.30567,43.75167,0.07697529,1.36746,0.1538845,138.8732,-1.74247,51.28811,0.02954581,1.5622,0.102417,46.34666,-40.86355,36.21739
3990,-0.1894071,0.916776,-0.01106078,-2.505225,2.230535,-21.80977,-0.2794876,0.6921299,-0.009871773,5.013877,-1.023265,-3.514521,-0.2410336,0.3058078,-0.04900814,-21.41413,-0.002008076,0,-0.2281544,0.02702338,-0.07867821,16.70372,-8.969808,-12.97572,-0.1106077,0.706666,0.1185643,25.08012,9.845963,5.107145,-0.0888394,0.3303832,0.2199598,-21.28654,0.06657386,-0.3555328,-0.06456378,0.04315907,0.2768352,-15.17342,-3.49927,-18.64772,-0.1991741,1.221723,-0.03571486,7.004796,2.241026,-22.80071,-0.2742265,1.339906,-0.1360756,-12.69481,1.845258,16.58447,-0.3868481,1.206682,-0.1393181,-8.666237,13.10309,7.231914,-0.4357524,0.9623585,-0.1501542,12.67031,-4.622426,-3.987425,-0.4989918,0.7491032,-0.1504783,-21.0742,-24.03918,-7.355728,-0.2169224,1.526409,-0.07248869,2.190531,1.568095,24.31392,-0.09652553,1.355472,-0.0630053,23.05366,3.165028,-8.057784,0.03475915,1.314956,0.094833,37.51751,31.95302,43.82321,0.07443762,1.36708,0.1641887,138.7619,-1.894162,51.52821,0.0315138,1.559222,0.1106729,52.56918,-40.18174,39.60495
4010,-0.1889045,0.91753,-0.006523836,-2.5529,2.328425,-22.28206,-0.2787029,0.692913,-0.008201733,4.415259,-0.817116,-3.862901,-0.2402068,0.3059933,-0.04967121,-20.5271,-0.001755359,0,-0.2280046,0.02698898,-0.07867462,16.51733,-8.899866,-13.1223,-0.110484,0.7068384,0.1218403,24.56554,9.906561,6.491567,-0.08898444,0.329599,0.2204662,-21.07631,0.07130717,-0.3846134,-0.06517978,0.04230309,0.2763561,-14.24588,-3.260377,-19.00117,-0.1986504,1.222524,-0.03062286,6.878401,2.193877,-23.36369,-0.2728146,1.340824,-0.1314447,-12.68615,1.707978,16.5288,-0.3851985,1.207327,-0.1358359,-8.557885,12.97099,7.08012,-0.4336241,0.9629284,-0.1471183,12.64816,-4.643832,-4.140471,-0.4963594,0.7494834,-0.1477738,-21.00157,-23.83457,-7.341096,-0.2163214,1.527176,-0.06732909,2.487348,1.821994,24.78393,-0.09511074,1.356121,-0.05604479,23.55206,3.018342,-7.809369,0.03356032,1.314687,0.1037321,37.62737,31.6245,43.75307,0.0727035,1.366659,0.174535,138.3504,-1.968987,51.51341,0.03772517,1.554173,0.12003,62.52316,-40.36779,45.1429
4020,-0.1877792,0.9180648,-0.002392668,-2.605116,2.431588,-22.70813,-0.2775083,0.6934567,-0.006466601,3.979609,-0.5761401,-4.182121,-0.2393299,0.3061149,-0.04996158,-19.86869,-0.001625585,0,-0.2278656,0.02697015,-0.07865478,16.38516,-8.886773,-13.24762,-0.1098704,0.7068555,0.1248715,24.14824,9.890667,7.69284,-0.08893855,0.3287876,0.2209669,-20.92789,0.07711284,-0.4187142,-0.06566317,0.0414418,0.2759298,-13.29699,-3.037501,-19.263,-0.1974999,1.223104,-0.02595972,6.759552,2.140957,-23.91518,-0.2707793,1.341527,-0.1272355,-12.67502,1.554114,16.48241,-0.3828533,1.207736,-0.1327419,-8.469697,12.80879,6.949602,-0.4307688,0.9632593,-0.1444434,12.65136,-4.620042,-4.299744,-0.4931592,0.749691,-0.1454685,-20.94946,-23.72293,-7.321077,-0.215072,1.527728,-0.06258564,2.743453,2.072006,25.24016,-0.09300753,1.356524,-0.04945612,24.13109,2.886383,-7.553255,0.0328481,1.314255,0.1123688,37.74082,31.36147,43.55567,0.07146561,1.366317,0.1851609,137.637,-2.017809,51.25552,0.04070586,1.552934,0.1330097,65.89553,-41.20975,46.52283
4030,-0.1859834,0.9183951,0.00121326,-2.665209,2.537661,-23.0986,-0.2758903,0.6937599,-0.004732247,3.736174,-0.3091685,-4.472776,-0.2384165,0.3061742,-0.04985653,-19.47402,-0.001577774,0,-0.2277244,0.02696872,-0.07863371,16.29619,-8.946489,-13.33951,-0.1087422,0.7067285,0.1275794,23.8399,9.806075,8.681047,-0.08869658,0.3279654,0.2214359,-20.83945,0.08239941,-0.4489339,-0.06604379,0.04058939,0.2755542,-12.37087,-2.870373,-19.39741,-0.1956408,1.223473,-0.02192451,6.673266,2.0812,-24.3063,-0.268157,1.342132,-0.1234824,-12.55536,1.332174,16.54721,-0.3800156,1.207935,-0.1300338,-8.424829,12.73391,7.008198,-0.4275867,0.9634094,-0.1422035,12.6021,-4.662089,-4.485676,-0.4896642,0.7497346,-0.1436744,-20.89262,-23.64357,-7.320138,-0.213063,1.52807,-0.05854157,2.94384,2.296911,25.52482,-0.09003603,1.356714,-0.04362636,24.93073,2.7693,-7.321532,0.03284261,1.31381,0.1203506,37.93328,31.16912,43.06928,0.07085612,1.366267,0.1957653,136.5791,-2.050211,50.78511,0.04476592,1.552368,0.1483284,69.28172,-43.47551,48.07098
4040,-0.1837594,0.9185708,0.004514121,-2.72807,2.640087,-23.45254,-0.273998,0.693887,-0.002908994,3.614926,-0.04533197,-4.825357,-0.2374601,0.3061858,-0.04943683,-19.26219,-0.001543623,0,-0.2275826,0.02698398,-0.07860497,16.25588,-9.032829,-13.33769,-0.107303,0.7065012,0.1301654,23.61918,9.662382,9.399274,-0.08834593,0.3271584,0.221964,-20.8183,0.08641555,-0.4710537,-0.06634498,0.03975987,0.2752188,-11.49533,-2.819816,-19.37066,-0.1933381,1.223689,-0.01816179,6.577125,2.010685,-24.83326,-0.2650425,1.342562,-0.1201548,-12.57045,1.108711,16.58731,-0.3766819,1.207986,-0.1277247,-8.335691,12.63321,6.93618,-0.4239194,0.9634042,-0.1403664,12.53136,-4.680954,-4.670596,-0.4856967,0.7496252,-0.1423354,-20.8243,-23.5526,-7.297804,-0.210683,1.528291,-0.05459007,3.015777,2.548931,26.00837,-0.08676086,1.356756,-0.03791352,25.60278,2.712132,-7.10404,0.03304166,1.313483,0.1282796,38.05156,31.20706,42.5522,0.07035977,1.366697,0.2070576,135.1176,-2.044358,50.15781,0.04761891,1.553331,0.1654703,70.90655,-45.6526,48.27343
4050,-0.1816292,0.9186484,0.007836465,-2.794633,2.737533,-23.77313,-0.2721988,0.6939187,-0.0009410493,3.521199,0.2072757,-5.151189,-0.2365619,0.3061686,-0.04886646,-19.11208,-0.001564113,0,-0.2274289,0.02700931,-0.07857311,16.24323,-9.131751,-13.32099,-0.1059462,0.7062184,0.1328808,23.44907,9.501742,9.91197,-0.08800939,0.3263888,0.2226667,-20.86356,0.0906571,-0.4929749,-0.06659114,0.03896731,0.2749256,-10.68439,-2.917823,-19.26235,-0.1908331,1.223818,-0.01437089,6.479443,1.859403,-25.36159,-0.2614819,1.342894,-0.1168333,-12.54685,0.8623797,16.55204,-0.3729183,1.208061,-0.1254534,-8.27512,12.45503,6.865057,-0.4198194,0.9634185,-0.1385737,12.44752,-4.680831,-4.853532,-0.4812517,0.7495163,-0.1410834,-20.76552,-23.40968,-7.255933,-0.2076989,1.528426,-0.05070874,3.133754,2.858093,26.44155,-0.08322079,1.356663,-0.03217681,26.25858,2.761828,-6.972095,0.03340822,1.31331,0.1362888,38.14588,31.52577,41.81646,0.06997649,1.367679,0.2192954,133.1846,-1.92039,49.38463,0.05008681,1.555653,0.185473,71.23887,-48.42645,47.507
4060,-0.1794917,0.9185656,0.01121969,-2.779956,2.762245,-24.14616,-0.2704605,0.6939214,0.001104672,3.331548,0.4199747,-5.526447,-0.2356927,0.3061537,-0.04823327,-18.98318,-0.001570944,0,-0.2272737,0.02705616,-0.0785436,16.2454,-9.227914,-13.29491,-0.1047293,0.7058691,0.1359598,23.23162,9.3964,10.32598,-0.08771674,0.3256978,0.2237363,-21.03874,0.09573193,-0.5166202,-0.06678593,0.0382306,0.2746787,-9.908199,-3.163573,-19.12256,-0.1879022,1.223786,-0.01066821,6.386015,1.630277,-25.8855,-0.257337,1.343154,-0.1136075,-12.5067,0.5444276,16.5324,-0.3685285,1.208067,-0.1232815,-8.257995,12.19678,6.817615,-0.4150613,0.9633558,-0.1368957,12.36049,-4.649112,-5.034077,-0.4761973,0.7493513,-0.1400188,-20.70485,-23.2843,-7.249143,-0.203981,1.528387,-0.04705355,3.27662,3.274147,26.84789,-0.07920584,1.356371,-0.02656917,26.88905,2.9088,-6.932342,0.03415883,1.313238,0.144217,38.21049,32.15002,40.82063,0.06999758,1.369186,0.2324181,130.7163,-1.579304,48.47987,0.05180964,1.559182,0.2064286,69.75185,-49.89065,44.84127
4070,-0.1758476,0.9184196,0.01824476,-2.885205,2.962458,-24.56475,-0.2673269,0.6936628,0.006000165,3.149395,0.8703983,-6.342792,-0.234042,0.306069,-0.04643288,-18.8691,-0.001632415,0,-0.2269583,0.02723902,-0.07848881,16.39002,-9.408155,-12.83489,-0.1023326,0.7052501,0.1421154,23.06502,9.002729,10.77643,-0.08698195,0.3245119,0.2260714,-21.41292,0.1064075,-0.5637122,-0.06707492,0.03694052,0.2743103,-8.623819,-3.807175,-18.93054,-0.1839534,1.223692,-0.003149863,6.295817,1.439613,-26.81125,-0.2514597,1.343221,-0.1070141,-12.34431,0.2048032,16.48607,-0.3619968,1.207663,-0.118672,-8.254571,11.89863,6.958904,-0.4075763,0.9627743,-0.1333014,12.20584,-4.509441,-5.332926,-0.4680249,0.748535,-0.1377301,-20.53197,-23.00195,-7.118,-0.1995179,1.528174,-0.04003732,3.617958,3.868052,27.5878,-0.07377207,1.356141,-0.01571471,28.11354,3.099581,-6.819465,0.0329103,1.314386,0.1597715,38.55553,33.67898,38.10046,0.06757766,1.37462,0.2613838,124.068,0.008913397,46.43879,0.05087395,1.570607,0.2547998,61.06628,-51.14788,34.51142
